% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'Harnessing the wizardry of 3-D IMAX to magnify the sheer transporting wonder, the you-are-there thrill of the experience, the film\'s payoff more than compensates for a lumbering setup, laden with cloying voiceover narration and strained whimsy.',positive
'I wish the film had done more – anything – to analyze Petit\'s psyche. But he barely exists in the movie except as a certified daredevil.',positive
'By now, we\'ve grown accustomed to the signature touch of Zemeckis (Back to the Future, Forrest Gump), who is one of the best creative minds to see the innovative narrative potential lying dormant in technical cinematographic advances. This does not always provide the underpinnings for great stories, but bien sûr his movies are almost always quite something to see.',positive
'This is ultimately a frustrating work. The Walk has everything it needs to be a modern classic, except for an understanding that when you have everything you need to make such a film, it doesn\'t need to hype itself and explain itself. It can just be.',positive
'The 17-minute wire-walking sequence is the most majestic simulation of a real event since the ship sinking in Titanic—a dazzling triumph of photorealistic digital effects, which exhibits Zemeckis\' mastery of both CGI and pace.',positive
'The Walk satisfies as an absorbing yarn of authority-flouting ad­ven­ture and as an example of stomach-flipping you-are-there-ness. The journey it offers viewers doesn\'t just span 140 feet, but also an ethereal, now-vanished, world.',positive
'For those who want to feel like they\'re 110 stories up and living in the clouds, Hollywood does its job conjuring movie magic with a breathtaking Walk to remember.',positive
'I cannot say how I\'d feel about The Walk if I\'d never seen Man on Wire, because I did see Man on Wire, and I can\'t un-see it. I love it. I can only say The Walk struck me as an honorable good try of an also-ran, though with some lovely things to offer.',positive
'What Zemeckis delivers here is an entirely different brand of spectacle from that which audiences have come to expect from recent studio tentpoles, sharing a true story so incredible it literally must be seen to be believed, as opposed to imaginary feats full of impossible CG creatures.',positive
'Almost magically, The Walk transforms itself into a beguiling caper movie, full of comic energy and nimble ingenuity.',positive
'When you\'re watching something Zemeckis made, anything can happen, and reality is up for grabs. In this case, he\'s used his powers for good, and the end result is stirring and spectacular at times, with a devastating, if subtle, final line of dialogue.',positive
'Zemeckis reminds us that it\'s in the service of reality, rather than fantasy, that digital technology is often most potent.',positive
'As a celebration of agility, ability, and outlandish human behavior, The Walk is a winning thing. It may not get inside the head of its pole-balancing protagonist - it doesn\'t really even try - but Zemeckis\' movie takes you skyward.',positive
'For those who buy into the precept that good things are worth waiting for, The Walk unquestionably delivers.',positive
'Mr. Redford doesn\'t look like Dan Rather, but displays the same dedication to — and respect for — journalism that he brought to the role of Bob Woodward in All the President\'s Men.',positive
'Blanchett gives this dynamo of intelligence and doggedness a real human dimension that allows the propulsive drama to breathe; it\'s another stellar performance that rates among her best.',positive
'We see the mistakes before the principals do. That\'s what makes the news-story-gone-wrong drama Truth so compelling.',positive
'Truth would have been more compelling with less sanctimony and tougher self-examination.',positive
'Truth is a journalism horror story, something like All the President\'s Men but with the wrong ending and plenty of blame on all sides. It is one of the most frustrating speak-truth-to-power tales ever put onscreen, because it dares to show how that usually works out: Power wins. Big.',positive
'The film basically upholds the verity of the news story while not condoning the sloppiness, and it\'s worth seeing mostly for Cate Blanchett\'s firebrand performance as Mapes, a battler consumed by righteousness.',positive
'It\'s not surprising that Truth takes the perspective that it does — you don\'t cast Cate Blanchett and Robert Redford as Mapes and Rather and not expect the film to side with them.',positive
'Blanchett burns on a high flame, and Redford finds the wounded dignity in Rather.',positive
'Blanchett, a commanding figure who scowls her way through every argument, gives Mapes an involving screen presence that elaborates on the character\'s staunch resolve much better than the straightforward script.',positive
'The weirdness of Truth — and, I fear, its involuntary comic value — arises from a disparity between the sparse and finicky minutiae of the narrative and the somewhat bouffant style of the presentation.',positive
